fpr_mean,tpr_mean,auc_mean,auc_sd
0.0,0.0,0.5974970945447955,0.06610001311665525
0.001001001001001001,0.018197330359088285,0.5974970945447955,0.06610001311665525
0.002002002002002002,0.018197330359088285,0.5974970945447955,0.06610001311665525
0.003003003003003003,0.018197330359088285,0.5974970945447955,0.06610001311665525
0.004004004004004004,0.018197330359088285,0.5974970945447955,0.06610001311665525
0.005005005005005005,0.018197330359088285,0.5974970945447955,0.06610001311665525
0.006006006006006006,0.018197330359088285,0.5974970945447955,0.06610001311665525
0.007007007007007007,0.018197330359088285,0.5974970945447955,0.06610001311665525
0.008008008008008008,0.018197330359088285,0.5974970945447955,0.06610001311665525
0.009009009009009009,0.018197330359088285,0.5974970945447955,0.06610001311665525
0.01001001001001001,0.018197330359088285,0.5974970945447955,0.06610001311665525
0.011011011011011011,0.018197330359088285,0.5974970945447955,0.06610001311665525
0.012012012012012012,0.018197330359088285,0.5974970945447955,0.06610001311665525
0.013013013013013013,0.018197330359088285,0.5974970945447955,0.06610001311665525
0.014014014014014014,0.018197330359088285,0.5974970945447955,0.06610001311665525
0.015015015015015015,0.018197330359088285,0.5974970945447955,0.06610001311665525
0.016016016016016016,0.018197330359088285,0.5974970945447955,0.06610001311665525
0.017017017017017015,0.018197330359088285,0.5974970945447955,0.06610001311665525
0.018018018018018018,0.018197330359088285,0.5974970945447955,0.06610001311665525
0.01901901901901902,0.018197330359088285,0.5974970945447955,0.06610001311665525
0.02002002002002002,0.018651763856625227,0.5974970945447955,0.06610001311665525
0.02102102102102102,0.01934228805017361,0.5974970945447955,0.06610001311665525
0.022022022022022022,0.021146209618801065,0.5974970945447955,0.06610001311665525
0.023023023023023025,0.024741447714039157,0.5974970945447955,0.06610001311665525
0.024024024024024024,0.031121248567524216,0.5974970945447955,0.06610001311665525
0.025025025025025023,0.03624560754188321,0.5974970945447955,0.06610001311665525
0.026026026026026026,0.039513900224810036,0.5974970945447955,0.06610001311665525
0.02702702702702703,0.045616890258032644,0.5974970945447955,0.06610001311665525
0.028028028028028028,0.049048708439850826,0.5974970945447955,0.06610001311665525
0.029029029029029027,0.05202648621762861,0.5974970945447955,0.06610001311665525
0.03003003003003003,0.05387431230458516,0.5974970945447955,0.06610001311665525
0.031031031031031032,0.054576439964159625,0.5974970945447955,0.06610001311665525
0.03203203203203203,0.055159773297492956,0.5974970945447955,0.06610001311665525
0.03303303303303303,0.055792426358717444,0.5974970945447955,0.06610001311665525
0.03403403403403403,0.056752426358717446,0.5974970945447955,0.06610001311665525
0.035035035035035036,0.05765438714303118,0.5974970945447955,0.06610001311665525
0.036036036036036036,0.05773131021995426,0.5974970945447955,0.06610001311665525
0.037037037037037035,0.058014329087878784,0.5974970945447955,0.06610001311665525
0.03803803803803804,0.058014329087878784,0.5974970945447955,0.06610001311665525
0.03903903903903904,0.05830665713020683,0.5974970945447955,0.06610001311665525
0.04004004004004004,0.05892734678537923,0.5974970945447955,0.06610001311665525
0.04104104104104104,0.059507991946669565,0.5974970945447955,0.06610001311665525
0.04204204204204204,0.06025799194666957,0.5974970945447955,0.06610001311665525
0.043043043043043044,0.06134890103757867,0.5974970945447955,0.06610001311665525
0.044044044044044044,0.06273125397875513,0.5974970945447955,0.06610001311665525
0.04504504504504504,0.064988396835898,0.5974970945447955,0.06610001311665525
0.04604604604604605,0.06793284128034248,0.5974970945447955,0.06610001311665525
0.04704704704704705,0.07358148992899116,0.5974970945447955,0.06610001311665525
0.04804804804804805,0.07818675308688584,0.5974970945447955,0.06610001311665525
0.04904904904904905,0.08195598385611666,0.5974970945447955,0.06610001311665525
0.050050050050050046,0.08618098385611667,0.5974970945447955,0.06610001311665525
0.05105105105105105,0.08618098385611667,0.5974970945447955,0.06610001311665525
0.05205205205205205,0.09040049605123864,0.5974970945447955,0.06610001311665525
0.05305305305305305,0.09490049605123865,0.5974970945447955,0.06610001311665525
0.05405405405405406,0.09834235651635492,0.5974970945447955,0.06610001311665525
0.055055055055055056,0.09834235651635492,0.5974970945447955,0.06610001311665525
0.056056056056056056,0.10227417469817306,0.5974970945447955,0.06610001311665525
0.057057057057057055,0.10227417469817306,0.5974970945447955,0.06610001311665525
0.058058058058058054,0.10609639692039526,0.5974970945447955,0.06610001311665525
0.05905905905905906,0.10917135943913589,0.5974970945447955,0.06610001311665525
0.06006006006006006,0.10947135943913588,0.5974970945447955,0.06610001311665525
0.06106106106106106,0.1113436998646678,0.5974970945447955,0.06610001311665525
0.062062062062062065,0.11208563534853877,0.5974970945447955,0.06610001311665525
0.06306306306306306,0.11436688534853878,0.5974970945447955,0.06610001311665525
0.06406406406406406,0.11560930959096302,0.5974970945447955,0.06610001311665525
0.06506506506506507,0.11726237081545282,0.5974970945447955,0.06610001311665525
0.06606606606606606,0.11823295905074692,0.5974970945447955,0.06610001311665525
0.06706706706706707,0.12002724476503267,0.5974970945447955,0.06610001311665525
0.06806806806806806,0.12002724476503267,0.5974970945447955,0.06610001311665525
0.06906906906906907,0.12290469574542484,0.5974970945447955,0.06610001311665525
0.07007007007007007,0.12763442547515455,0.5974970945447955,0.06610001311665525
0.07107107107107107,0.12763442547515455,0.5974970945447955,0.06610001311665525
0.07207207207207207,0.1328965712241424,0.5974970945447955,0.06610001311665525
0.07307307307307308,0.1328965712241424,0.5974970945447955,0.06610001311665525
0.07407407407407407,0.13992317983565666,0.5974970945447955,0.06610001311665525
0.07507507507507508,0.1433231798356567,0.5974970945447955,0.06610001311665525
0.07607607607607608,0.1433231798356567,0.5974970945447955,0.06610001311665525
0.07707707707707707,0.14882840631649302,0.5974970945447955,0.06610001311665525
0.07807807807807808,0.14882840631649302,0.5974970945447955,0.06610001311665525
0.07907907907907907,0.15531855409974424,0.5974970945447955,0.06610001311665525
0.08008008008008008,0.15581855409974424,0.5974970945447955,0.06610001311665525
