fpr_mean,tpr_mean,auc_mean,auc_sd
0.0,0.0,0.894322773201527,0.036400119895420774
0.001001001001001001,0.36868323869546066,0.894322773201527,0.036400119895420774
0.002002002002002002,0.36868323869546066,0.894322773201527,0.036400119895420774
0.003003003003003003,0.36868323869546066,0.894322773201527,0.036400119895420774
0.004004004004004004,0.36868323869546066,0.894322773201527,0.036400119895420774
0.005005005005005005,0.36868323869546066,0.894322773201527,0.036400119895420774
0.006006006006006006,0.36868323869546066,0.894322773201527,0.036400119895420774
0.007007007007007007,0.36868323869546066,0.894322773201527,0.036400119895420774
0.008008008008008008,0.36868323869546066,0.894322773201527,0.036400119895420774
0.009009009009009009,0.36868323869546066,0.894322773201527,0.036400119895420774
0.01001001001001001,0.36868323869546066,0.894322773201527,0.036400119895420774
0.011011011011011011,0.36868323869546066,0.894322773201527,0.036400119895420774
0.012012012012012012,0.36868323869546066,0.894322773201527,0.036400119895420774
0.013013013013013013,0.36868323869546066,0.894322773201527,0.036400119895420774
0.014014014014014014,0.36868323869546066,0.894322773201527,0.036400119895420774
0.015015015015015015,0.36868323869546066,0.894322773201527,0.036400119895420774
0.016016016016016016,0.36868323869546066,0.894322773201527,0.036400119895420774
0.017017017017017015,0.36868323869546066,0.894322773201527,0.036400119895420774
0.018018018018018018,0.36872490536212726,0.894322773201527,0.036400119895420774
0.01901901901901902,0.3689870136242355,0.894322773201527,0.036400119895420774
0.02002002002002002,0.3709602484354015,0.894322773201527,0.036400119895420774
0.02102102102102102,0.37499149843540147,0.894322773201527,0.036400119895420774
0.022022022022022022,0.3823239405031378,0.894322773201527,0.036400119895420774
0.023023023023023025,0.39199695637615356,0.894322773201527,0.036400119895420774
0.024024024024024024,0.4033283930760114,0.894322773201527,0.036400119895420774
0.025025025025025023,0.41509057256319076,0.894322773201527,0.036400119895420774
0.026026026026026026,0.42282227988026405,0.894322773201527,0.036400119895420774
0.02702702702702703,0.43266668741071823,0.894322773201527,0.036400119895420774
0.028028028028028028,0.4347121419561728,0.894322773201527,0.036400119895420774
0.029029029029029027,0.43802325306728396,0.894322773201527,0.036400119895420774
0.03003003003003003,0.4394797748064145,0.894322773201527,0.036400119895420774
0.031031031031031032,0.4403733918276911,0.894322773201527,0.036400119895420774
0.03203203203203203,0.4409775584943577,0.894322773201527,0.036400119895420774
0.03303303303303303,0.44173266053517396,0.894322773201527,0.036400119895420774
0.03403403403403403,0.44225266053517404,0.894322773201527,0.036400119895420774
0.035035035035035036,0.44225266053517404,0.894322773201527,0.036400119895420774
0.036036036036036036,0.4425891989967124,0.894322773201527,0.036400119895420774
0.037037037037037035,0.44341067940309853,0.894322773201527,0.036400119895420774
0.03803803803803804,0.4435588275512467,0.894322773201527,0.036400119895420774
0.03903903903903904,0.4437731132655325,0.894322773201527,0.036400119895420774
0.04004004004004004,0.4451857569436934,0.894322773201527,0.036400119895420774
0.04104104104104104,0.44770188597595145,0.894322773201527,0.036400119895420774
0.04204204204204204,0.4507018859759514,0.894322773201527,0.036400119895420774
0.043043043043043044,0.4540655223395875,0.894322773201527,0.036400119895420774
0.044044044044044044,0.4591831693984111,0.894322773201527,0.036400119895420774
