auc,auc_mean,ci95_low,ci95_high,std
"[0.7001262626262625, 0.4437340153452686, 0.5680206318504191, 0.4090056285178236, 0.519074421513446, 0.559375, 0.49656035021888684, 0.5319548872180451, 0.351875, 0.5227272727272727, 0.45904761904761904, 0.54125, 0.4959349593495935, 0.4607165304839723, 0.4427767354596623, 0.4440104166666667, 0.5, 0.4008951406649617, 0.4553571428571428, 0.4545454545454546, 0.5720551378446115, 0.5890151515151515, 0.52875, 0.5326984126984127, 0.4304761904761905, 0.46679561573178596, 0.42237586423632933, 0.54125, 0.39786297925832814, 0.5403174603174603, 0.4473684210526316, 0.5083120204603581, 0.5, 0.416090509113765, 0.4616376531270148, 0.4818295739348371, 0.3840852130325815, 0.4431746031746032, 0.3445903689806129, 0.5498737373737375, 0.548125, 0.440275171982489, 0.3952470293933709, 0.4616368286445013, 0.4577777777777778, 0.42297979797979796, 0.44125000000000003, 0.46062499999999995, 0.4438131313131313, 0.464487743557511, 0.486, 0.416015625, 0.45875, 0.40755208333333337, 0.6281249999999999, 0.48337595907928393, 0.3727329580988118, 0.526875, 0.4592731829573935, 0.4912280701754387, 0.516875, 0.40374999999999994, 0.40909090909090906, 0.44, 0.43233082706766923, 0.4517543859649123, 0.5562870309414087, 0.33771106941838647, 0.525, 0.48162475822050294, 0.4810606060606061, 0.46904315196998125, 0.4415259537210756, 0.44548872180451127, 0.39015151515151514, 0.43174603174603177, 0.479375, 0.3966165413533834, 0.49733333333333335, 0.4974937343358396, 0.4377736085053158, 0.45966228893058164, 0.5175, 0.5895140664961637, 0.43542934415145373, 0.54, 0.5223130106851037, 0.4016290726817043, 0.5259537210756724, 0.3226817042606516, 0.37752525252525254, 0.573852922690132, 0.412280701754386, 0.5475, 0.47580138277812695, 0.5536507936507937, 0.45864661654135336, 0.616, 0.4190118824265166, 0.5344611528822055, 0.3352095059412133, 0.5396825396825397, 0.42589118198874293, 0.45153220762976864, 0.40037593984962405, 0.51625, 0.3956550362080316, 0.46153846153846156, 0.45568824638592076, 0.412063492063492, 0.4065656565656566, 0.4725063938618926, 0.3631713554987212, 0.3541666666666667, 0.4520202020202021, 0.47790404040404044, 0.4791666666666667, 0.3726984126984127, 0.509765625, 0.4371482176360225, 0.576388888888889, 0.5517241379310345, 0.4837239583333333, 0.41923318667504716, 0.53125, 0.47095959595959597, 0.42651657285803624, 0.5103189493433395, 0.34984126984126984, 0.5031565656565656, 0.5191703331238214, 0.6379635449402892, 0.5197988686360779, 0.5183080808080808, 0.44999999999999996, 0.44248900062853547, 0.40337711069418386, 0.40150093808630394, 0.4271419637273296, 0.45572916666666663, 0.4054054054054054, 0.39875, 0.3928571428571429, 0.4035087719298246, 0.49232736572890023, 0.49528598365807674, 0.4790494058786742, 0.3827392120075047, 0.6093640810621943, 0.4657448145820239, 0.4962406015037594, 0.4858579509742301, 0.4540337711069419, 0.393483709273183, 0.2970606629143215, 0.5506666666666667, 0.5664961636828645, 0.44825396825396824, 0.4589646464646464, 0.42966751918158574, 0.4036458333333333, 0.48592870544090055, 0.5700817096165933, 0.497171590194846, 0.5822388993120701, 0.41102756892230574, 0.3871778755499685, 0.411875, 0.4010416666666667, 0.4248120300751879, 0.602137020741672, 0.36237373737373735, 0.6027568922305765, 0.4423558897243108, 0.43746031746031744, 0.4552845528455285, 0.4984286612193589, 0.4173475801382778, 0.474671669793621, 0.4548872180451128, 0.5295238095238095, 0.5997474747474747, 0.4849624060150377, 0.41800000000000004, 0.40888888888888886, 0.5041269841269842, 0.39597737272155875, 0.47203016970458833, 0.3142857142857143, 0.39709595959595956, 0.5813333333333333, 0.5104761904761905, 0.3984962406015038, 0.5212698412698413, 0.4680306905370844, 0.3947203016970458, 0.4109848484848484, 0.4732872407291012, 0.5555555555555555, 0.5128205128205128, 0.34820867379006915, 0.5377604166666666, 0.39302172481895986, 0.3671875, 0.45003142677561286, 0.42714196372732954, 0.4348370927318296, 0.4824561403508772, 0.49873737373737376, 0.5147058823529411, 0.403214535290007, 0.4667919799498747, 0.505, 0.437137330754352, 0.4864864864864865, 0.4642857142857143, 0.46716697936210133, 0.4984286612193589, 0.45687500000000003, 0.36077938403519805, 0.548828125, 0.49593495934959353, 0.4477798624140088, 0.6041666666666666, 0.3794191919191919, 0.5760869565217391, 0.4629156010230179, 0.44563167818981775, 0.5834896810506567, 0.4638592080452546, 0.4173475801382778, 0.43243243243243235, 0.6162500000000001, 0.5599999999999999, 0.5487115021998743, 0.46616541353383456, 0.4443746071653048, 0.48397234443746073, 0.42174732872407295, 0.52, 0.50125, 0.43170426065162903, 0.43589743589743585, 0.5549872122762148, 0.50390625, 0.4959145191703332, 0.4902576995600252, 0.424812030075188, 0.4273182957393484, 0.4298245614035088, 0.47365079365079366, 0.48625, 0.5144110275689223, 0.44047619047619047, 0.42617666021921347, 0.5544809800128948, 0.47634271099744246, 0.6127819548872181, 0.5583494519664731, 0.4958791208791209, 0.5106516290726817, 0.44402751719824896, 0.49232736572890023, 0.3941102756892231, 0.37335834896810505, 0.5220959595959596, 0.5242966751918159, 0.5286458333333334, 0.37875000000000003, 0.463571889103804, 0.42539682539682544, 0.3977485928705441, 0.4526984126984127, 0.44374607165304836, 0.44360902255639095, 0.45875, 0.4837092731829574, 0.5987301587301588, 0.5357833655705996, 0.5160276555625394, 0.5625, 0.355, 0.5096935584740463, 0.5200501253132831, 0.42940038684719534, 0.5223130106851038, 0.39597737272155875, 0.590823381521056, 0.5009874917709018, 0.4143222506393862, 0.6120634920634921, 0.44065656565656564, 0.38437499999999997, 0.459375, 0.3194444444444445, 0.36904761904761907, 0.45652173913043476, 0.4208880550343965, 0.4291979949874687, 0.5156641604010025, 0.4002501563477173, 0.3193650793650794, 0.5858395989974937, 0.4951644100580271, 0.4203174603174603, 0.47664141414141414, 0.43434343434343436, 0.462406015037594, 0.4570655848546315, 0.4799210006583279, 0.5632992327365729, 0.4171357098186366, 0.5572916666666666, 0.4409005628517824, 0.4198232323232323, 0.4843358395989975, 0.3989769820971867, 0.539047619047619, 0.5538847117794486, 0.39285714285714285, 0.4133833646028768, 0.46197360150848527, 0.46062499999999995, 0.3983739837398374, 0.5172847265870523, 0.4387626262626263, 0.5336266499057197, 0.522053982883476, 0.37590520078999345, 0.5181040157998683, 0.6083959899749374, 0.4780701754385965, 0.40812499999999996, 0.5536616161616161, 0.41751918158567775, 0.41838649155722324, 0.4333333333333333, 0.3840852130325815, 0.34493874919406836, 0.4718670076726342, 0.493734335839599, 0.3941102756892231, 0.4938749194068343, 0.4646654158849281, 0.5348837209302325, 0.39749999999999996, 0.46904315196998125, 0.47342088805503435, 0.49375, 0.39646464646464646, 0.38412698412698415, 0.39974937343358397, 0.37209302325581395, 0.4429824561403509, 0.5244360902255639, 0.4154040404040404, 0.4887218045112782, 0.4526854219948849, 0.4839723444374607, 0.41079365079365077, 0.496875, 0.42500000000000004, 0.40876853642811084, 0.561381074168798, 0.41917293233082714, 0.5808080808080808, 0.2902813299232736, 0.4907936507936508, 0.5069124423963134, 0.5422138836772982, 0.518541797611565, 0.44715447154471544, 0.485479797979798, 0.39322916666666663, 0.5042791310072416, 0.4047619047619047, 0.4580200501253133, 0.4538026398491515, 0.49804687500000006, 0.452, 0.39472030169704586, 0.4880722114764668, 0.2900069881201957, 0.37, 0.47873015873015873, 0.35459662288930577, 0.3978696741854637, 0.4356060606060606, 0.4517543859649123, 0.4352720450281426, 0.46341463414634143, 0.431803896920176, 0.4539641943734015, 0.3595997498436523, 0.479375, 0.40562499999999996, 0.43434343434343436, 0.345, 0.45015873015873015, 0.44190476190476197, 0.4298245614035088, 0.3170731707317073, 0.45694531741043365, 0.3538654934003771, 0.5618686868686869, 0.38636363636363635, 0.46994884910485935, 0.3851010101010101, 0.44862155388471175, 0.38596491228070173, 0.5194235588972431, 0.39249999999999996, 0.36077938403519794, 0.4635549872122762, 0.42042606516290726, 0.4172979797979798, 0.6224747474747474, 0.420625, 0.4818295739348371, 0.46553884711779453, 0.42276422764227645, 0.41106222501571343, 0.4871794871794872, 0.5534709193245778, 0.5641025641025641, 0.3331238214959145, 0.32575757575757575, 0.3846153846153847, 0.47750000000000004, 0.49079365079365084, 0.4771732332707942, 0.3917460317460318, 0.4700460829493088, 0.5426065162907269, 0.5509693558474047, 0.48397234443746073, 0.4942455242966752, 0.4292063492063492, 0.5734035549703752, 0.4427083333333333, 0.400625, 0.3743489583333333, 0.5189393939393939, 0.34649122807017546, 0.4380892520427404, 0.5025252525252525, 0.5047140163419233, 0.5304839723444376, 0.6109365179132621, 0.3546365914786967, 0.4906015037593985, 0.43734335839599, 0.44375, 0.5725338491295938, 0.3549206349206349, 0.42, 0.4381510416666667, 0.407754846779237, 0.41275797373358347, 0.4864864864864865, 0.3808630393996248, 0.3549206349206349, 0.48400000000000004, 0.501875, 0.5018796992481203, 0.4956140350877193, 0.5442708333333334, 0.38152105593966057, 0.48405253283302063, 0.5131249999999999, 0.49523809523809526, 0.4438131313131314, 0.4993734335839599, 0.4085213032581454, 0.498046875, 0.45003142677561286, 0.48020113136392206, 0.4398496240601504, 0.422979797979798, 0.5859912445278299, 0.40288220551378445, 0.5809155383623469, 0.5375000000000001, 0.34945196647324306, 0.4823232323232323, 0.4368686868686868, 0.4567669172932331, 0.5378538512179065, 0.4090056285178236, 0.4407552083333333, 0.6105738233397808, 0.38812499999999994, 0.5184490306441526, 0.43873015873015875, 0.5164141414141414, 0.41751918158567775, 0.46675191815856776, 0.39646464646464646, 0.4356060606060606, 0.4216791979949875, 0.5656819610307982, 0.42327365728900257, 0.2762148337595908, 0.4577861163227017, 0.4752970606629144, 0.380952380952381, 0.37124999999999997, 0.4734848484848485, 0.5156641604010025, 0.4678030303030303, 0.4895238095238096, 0.3925, 0.5177304964539007, 0.5340838023764853, 0.44465290806754226, 0.6241357636706474, 0.525390625, 0.609375, 0.4419047619047619, 0.4680306905370844, 0.4809255784865541, 0.490530303030303, 0.33080808080808083, 0.4415259537210757, 0.4501278772378517, 0.5480829666876179, 0.5083120204603581, 0.4955242966751918, 0.5149206349206349, 0.43437499999999996, 0.3887468030690537, 0.451875, 0.3746031746031746, 0.558125, 0.3787878787878788, 0.44563167818981775, 0.5703125, 0.5125000000000001, 0.47365079365079366, 0.37397862979258323, 0.4692063492063492, 0.42088805503439647, 0.5179028132992327, 0.535512256442489, 0.6103079824010056, 0.5701754385964912, 0.5003126954346466, 0.5083120204603581, 0.4838095238095238, 0.43813131313131315, 0.42125, 0.5131578947368421, 0.3916040100250627, 0.41986172218730355, 0.49124999999999996, 0.535334584115072, 0.38471177944862156, 0.46763636363636363, 0.4266666666666667, 0.353515625, 0.43094629156010233, 0.43589743589743585, 0.4167190446260214, 0.39274546591619763, 0.39875, 0.6029040404040403, 0.42174732872407283, 0.5225396825396825, 0.5386549340037712, 0.4404761904761905, 0.4768253968253968, 0.4290181363352095, 0.487468671679198, 0.5520050125313283, 0.5933375235700817, 0.41353383458646614, 0.539047619047619, 0.45716072545340836, 0.43359375, 0.467936507936508, 0.49874686716791977, 0.47591145833333337, 0.4149616368286445, 0.4329573934837093, 0.3851010101010101, 0.40037593984962405, 0.462406015037594, 0.42049025769956, 0.47728768926925613, 0.3834586466165414, 0.4523809523809524, 0.49530956848030017, 0.539002557544757, 0.420076726342711, 0.4298412698412698, 0.5311125078566938, 0.42042606516290726, 0.5113636363636364, 0.5248271527341295, 0.4563167818981773, 0.45802005012531327, 0.5383631713554987, 0.6017116524028966, 0.3683552220137586, 0.5488721804511277, 0.47506393861892576, 0.4016290726817043, 0.546031746031746, 0.5016458196181699, 0.46992481203007525, 0.4743107769423559, 0.3715538847117795, 0.446875, 0.4286612193588938, 0.3811718235681369, 0.5012626262626263, 0.4661654135338346, 0.38875000000000004, 0.4061895551257253, 0.47243107769423553, 0.4393463230672533, 0.520625, 0.3784126984126984, 0.5156641604010025, 0.39812500000000006, 0.539712320200125, 0.4743107769423559, 0.515625, 0.4406033940917662, 0.5758730158730159, 0.4123192960402262, 0.432145090681676, 0.41854636591478694, 0.4915364583333333, 0.3727621483375959, 0.354375, 0.4273989898989899, 0.5363408521303259, 0.4582023884349466, 0.3327020202020202, 0.47388781431334626, 0.5121483375959079, 0.437456324248777, 0.6344696969696969, 0.4680451127819549, 0.5391414141414141, 0.5377777777777778, 0.5459662288930582, 0.43922305764411024, 0.533458411507192, 0.47529706066291433, 0.36967418546365916, 0.4685714285714285, 0.3797953964194373, 0.40444444444444444, 0.4341432225063939, 0.40100250626566414, 0.560546875, 0.5618661257606491, 0.379110251450677, 0.4545454545454546, 0.38446969696969696, 0.4216791979949875, 0.5075707702435812, 0.41541353383458646, 0.4622222222222222, 0.44422952933591237, 0.3951406649616368, 0.5543683218101823, 0.401875, 0.5294486215538847, 0.4987468671679198, 0.46930946291560105, 0.3630050505050505, 0.5549968573224386, 0.44063492063492066, 0.47001934235976783, 0.5367693274670019, 0.518095238095238, 0.5115697310819263, 0.4713088330109607, 0.5169172932330828, 0.47517284726587056, 0.4622252747252747, 0.4360902255639098, 0.3784126984126984, 0.39936507936507937, 0.36460287679799874, 0.3592171717171717, 0.4435847840103159, 0.5033333333333334, 0.4616376531270149, 0.6260162601626016, 0.4755639097744361, 0.3906649616368287, 0.5043859649122807, 0.43174603174603177, 0.5543120473996049, 0.47875, 0.5953721075672295, 0.3989769820971867, 0.38993710691823896, 0.45454545454545453, 0.4607165304839723, 0.435, 0.6234920634920635, 0.45363408521303256, 0.4438095238095238, 0.39875, 0.46966854283927456, 0.3646028767979988, 0.5675675675675675, 0.3727329580988118, 0.3727329580988118, 0.5115089514066495, 0.5369674185463659, 0.4586466165413534, 0.47279549718574104, 0.5509693558474046, 0.5632183908045977, 0.40888888888888886, 0.5431250000000001, 0.49717159019484597, 0.474937343358396, 0.4488636363636364, 0.6048593350383632, 0.40092165898617516, 0.4934333958724203, 0.5363408521303259, 0.5034920634920634, 0.481203007518797, 0.48312499999999997, 0.485, 0.6265664160401002, 0.5616010006253909, 0.4784240150093809, 0.5196647324306899, 0.581453634085213, 0.4863492063492063, 0.4647619047619047, 0.46716697936210133, 0.5331250000000001, 0.4245524296675192, 0.40476190476190477, 0.42676767676767674, 0.4438131313131313, 0.427315753887762, 0.5338345864661653, 0.41357636706473916, 0.36643620364550594, 0.40624999999999994, 0.42327365728900257, 0.4492481203007519, 0.47916666666666663, 0.4546031746031746, 0.4393939393939393, 0.420076726342711, 0.4706640876853642, 0.3892063492063492, 0.56608639587363, 0.5125313283208021, 0.5732243871778756, 0.44075520833333326, 0.4227642276422764, 0.3661616161616162, 0.5194235588972431, 0.4255050505050505, 0.37121212121212116, 0.47095959595959597, 0.42708333333333337, 0.42355889724310775, 0.5897435897435898, 0.4291979949874687, 0.44548872180451127, 0.4846008799497172, 0.5507518796992482, 0.42866121935889373, 0.471227621483376, 0.5235700817096166, 0.5468258956631049, 0.44381313131313127, 0.4292929292929293, 0.45580808080808083, 0.5125, 0.481060606060606, 0.4492481203007519, 0.5637626262626263, 0.48809523809523814, 0.5319548872180452, 0.4734848484848485, 0.5046904315196998, 0.501875, 0.36124999999999996, 0.45317410433689503, 0.5369674185463659, 0.48465473145780047, 0.4261766602192134, 0.45396825396825397, 0.45977011494252873, 0.5549999999999999, 0.443609022556391, 0.4311753614079196, 0.5889724310776941, 0.3696060037523452, 0.6216385240775485, 0.39194373401534527, 0.3894261766602192, 0.5347222222222222, 0.5639097744360902, 0.535625, 0.4244791666666667, 0.549718574108818, 0.35275689223057644, 0.45076726342711, 0.5131578947368421, 0.4349465744814581, 0.4283927454659162, 0.5255754475703325, 0.5447154471544715, 0.5309343434343434, 0.40789473684210537, 0.4816919191919192, 0.5157828282828283, 0.5097423004399748, 0.478401031592521, 0.43589743589743585, 0.625625, 0.4722222222222222, 0.4027777777777778, 0.47125000000000006, 0.5305989583333334, 0.4896291640477687, 0.6060037523452158, 0.44571428571428573, 0.4703282828282828, 0.5763888888888888, 0.46675444371296904, 0.47124999999999995, 0.5625, 0.5918749999999999, 0.5194235588972431, 0.5678549093183239, 0.4333958724202627, 0.49357674104124405, 0.4946574481458202, 0.45716072545340836, 0.4008951406649616, 0.41, 0.38107416879795397, 0.5383623468729851, 0.4292929292929293, 0.5119277885235332, 0.6084223758642363, 0.5234521575984991, 0.48000000000000004, 0.29080675422138835, 0.45716112531969305, 0.5253283302063789, 0.46464646464646464, 0.5563186813186813, 0.5200501253132831, 0.4021263289555972, 0.47529706066291433, 0.47570332480818417, 0.4153645833333333, 0.42359767891682787, 0.405625, 0.42317708333333337, 0.45003223726627983, 0.47717323327079425, 0.4047768698931489, 0.47705845380263984, 0.39936507936507937, 0.4292897548711502, 0.5422979797979799, 0.3765664160401003, 0.42839274546591616, 0.48317460317460326, 0.46464646464646464, 0.42839274546591616, 0.5138620245003224, 0.5106516290726817, 0.5228884590586719, 0.5425, 0.4634146341463415, 0.5694444444444444, 0.36328125, 0.42338961851156975, 0.4526112185686654, 0.5338345864661654, 0.43497474747474746, 0.4192331866750471, 0.4440275171982489, 0.4726587052168448, 0.5074145712443585, 0.3520309477756286, 0.5493750000000001, 0.5268750000000001, 0.6167929292929293, 0.3475801382778127, 0.46937459703417156, 0.5227123107307439, 0.3394091766184789, 0.42731829573934843, 0.6296992481203008, 0.41150719199499686, 0.552482715273413, 0.4059343434343435, 0.44126984126984126, 0.5377777777777777, 0.46008799497171593, 0.4666666666666666, 0.42424242424242425, 0.4609974424552429, 0.49290060851926976, 0.47580138277812695, 0.42928975487115023, 0.4946031746031746, 0.46022727272727265, 0.54923273657289, 0.5789473684210527, 0.5157962604771116, 0.508485229415462, 0.4790494058786741, 0.45551378446115287, 0.35654416505480335, 0.45375, 0.5426065162907269, 0.565625, 0.3289555972482802, 0.4575738529226901, 0.43925831202046034, 0.5126666666666666, 0.4505012531328321, 0.3987301587301587, 0.46125, 0.4782608695652174, 0.4602272727272727, 0.5098412698412699, 0.4274041483343809, 0.4492481203007519, 0.5053333333333333, 0.40225563909774437, 0.5150375939849624, 0.4728535353535354, 0.4917709019091508, 0.5112781954887218, 0.4392230576441103, 0.48549323017408125, 0.4685714285714286, 0.3772218564845293, 0.4815509693558474, 0.4657448145820238, 0.470625, 0.2940038684719536, 0.4425505050505051, 0.6153846153846153, 0.36904761904761907, 0.3709273182957394, 0.46028645833333337, 0.548611111111111, 0.48182957393483716, 0.4951644100580271, 0.38810741687979544, 0.5028142589118199, 0.5061813186813187, 0.5172847265870522, 0.3657142857142857, 0.5082070707070707, 0.5789141414141414, 0.40812499999999996, 0.41901188242651655, 0.46464646464646464, 0.45820238843494654, 0.5028142589118199, 0.5053425518541799, 0.571611253196931, 0.37468671679197996, 0.49718574108818003, 0.499375, 0.6549340037712131, 0.4945196647324307, 0.46867167919799496, 0.5062541145490455, 0.42108585858585856, 0.31077694235588976, 0.4862155388471178, 0.4837092731829574, 0.49780012570710247, 0.5991244527829894, 0.42589118198874293, 0.4725063938618925, 0.35512256442489004, 0.36455059710873666, 0.3025, 0.40977443609022557, 0.36076366030283086, 0.4846666666666667, 0.5378361475922452, 0.4029658284977434]",0.46633846884896524,0.3475529155226218,0.6083966496221699,0.06657491820854046
