,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66
R33P01_21_N038_IBD-Chile_A_T_C2,-2.4686466299277745,1.806465963137452,-1.3921027595591655,5.643105236948589,3.4544951382920255,8.3688521100209,-9.404903320473732,-1.0279257590997481,-0.47424772860225634,-0.6407017623658502,-3.7552810606915243,3.269160536035185,-1.697940312868156,2.04561717329703,28.20977186975001,-23.356142849633123,-23.4901019857622,4.697232566381317,97.93238988712362,-54.57417968203596,23.93642922671674,28.628181566303184,26.038217302419074,-0.2460818007559266,4.749895393803395,2.817159612228869,-10.495671960565929,-6.477271630657144,3.343207439762044,0.07356599482441394,-3.5878433697633287,-1.0119049367588822,-0.6030314851771771,1.4789000507612164,-0.8221254601101815,0.037110208222909974,0.011646013620741162,1.7806139474039469,0.25022323537893143,-0.9303956258192965,0.14750180907094196,-2.601808044393069,-0.16834081003985724,2.2191463044488167,-4.3566023398396885,-1.251745912365518,0.008268225474713758,1.747626045289915,1.8831608233163286,-1.5290330539694252,0.8943479857273822,-1.0007622327008234,-1.4674273498917332,0.5631530969640303,-1.596573733792281,-0.9628703816112203,0.32544407083319443,-0.3152186253008597,-0.41014933500384754,-0.10473253812880876,0.06252167274889506,-0.080636043961305,0.47853365966568134,0.35059035348284245,-1.4447393737719232,0.3684107675594258
R33P01_22_N040_IBD-Chile_A_T_C2,0.054186564925041605,-1.4835558330396232,-2.9726495775340642,5.305515977009323,0.6966083632579818,1.0385540240154278,9.630266059153694,7.857002097481199,12.560649541220503,4.315620937838286,90.2644495612285,15.224531302228016,117.50358605704734,-20.79603629058537,-6.705376876283183,5.541285691903579,10.359893798373966,-2.111608515759668,2.586216035392234,-5.546038550336585,-1.269878959995614,4.395036949325653,1.8960255031229702,3.2529936902735495,-0.4985058413918518,-0.4670547598692109,1.5462916499500308,-2.1186854562059527,-1.1299668373575662,-0.5497696469873031,-1.8863955459115516,0.9267347798178637,0.7957500773083186,0.774883446308258,0.4807934298003221,-0.8828140081008069,1.344970374450802,-0.6412423368134883,0.9158263881685946,0.11089460154048876,-2.244179284503454,-0.19255172402005027,-1.1153060016089602,0.8769914094246913,0.12245397276178335,-0.781534335132545,-1.9666693658346568,-0.0670818682073634,0.34970646238770825,-0.13265996761946483,0.4622790429421031,-0.6984171438923661,-0.9999343097838856,-1.2459966079821025,0.3796477412474348,-0.07382838759821013,-0.7644881431109806,0.1291530918834338,0.07245749735149609,-0.03264283557280156,-0.20908437021603207,-0.20893867926446694,0.5196591842187307,-0.3588682702311011,0.02478212037123875,-0.1001026222067944
R33P01_23_N042_IBD-Chile_A_T_C2,-2.9831554689652227,-4.948911731209746,-2.312215446145039,-3.966192427014981,-0.8746742647803013,-3.3100954448877578,-2.182440879391036,-1.710269682573053,-1.9442690337573838,-2.6583611009908577,0.281216313833819,-1.6346216051166809,-1.345279467803325,-1.0609532052291188,-0.9790519886105051,-0.9061920652805793,-1.726802330433366,0.7935095725154019,1.6099444223205943,1.4733729755543161,-0.27783075520978234,-3.6179190725799923,-2.3945550544920806,-1.469262366376016,0.932174199997297,-0.8757754960935623,-1.776955602530964,0.7891614350686644,-2.027901408138161,-2.601738491697463,0.49725289404436057,-3.961055752055044,1.8210642605945122,-0.5881036388668904,-0.857705693820783,-1.7289158003483858,-1.1331924007238976,-0.22206913312280332,-0.05671470874315181,0.6103418778889854,1.620771840595205,4.307014604203195,-3.6005761334065984,-0.5231468108743023,-1.067862928597917,-0.6755610975238465,-0.07648954590644506,0.6346213643724707,-0.26803721342438,1.630834012698808,0.8784077763620645,3.2767732332412898,-1.0801580995099362,-1.4835113668649693,1.7308929979167633,-2.169963564174883,1.9433621662974452,-0.2514356614994588,-3.6581086568601187,1.3087919176298262,3.8756707437614213,-1.9838241708638995,-0.5708383224962105,-1.0655584013995874,0.8072455457362244,-2.309703442017194
R33P01_24_N043_IBD-Chile_A_T_C2,-1.3109588190507435,0.13941116878510063,-1.6775237164148864,2.718711781214146,-0.47415718498368786,1.0460700820488913,-1.0971378747803833,2.6374179702814784,1.8169029766421176,-0.1537648573419953,4.162004085991314,2.777567736906682,0.6262636676330762,1.9614612537671683,6.797083864788275,-2.672754541521916,-12.574212474770706,4.347418622123308,2.140353793679877,-2.6576974901832733,0.4247574792895503,-10.634705347875029,-12.464705806812423,-3.932767629670142,-18.72899039850555,21.439874881770027,-39.895783340808244,96.14082501335949,-2.837587779209535,6.164672355900549,24.17627497259792,11.725061181957399,-0.35143245778184323,5.192522838411679,7.2859868691300225,-2.7769274516091933,3.5737151629669106,2.847150803427676,-0.9063869570483962,-0.03561685836780684,-3.7664793911759498,-4.91145463851625,1.0365580738885019,1.0333291728193543,0.17059036037561856,2.736319234980268,-4.6013095044804855,1.419723568686261,1.278844537793482,-0.02035685880985033,4.172478498689057,-0.3985824736704394,-2.3933908905100734,-2.410562512436458,0.5081411566011759,0.6756848713102267,-2.1324180928447345,-0.800472835458657,1.446758238254827,0.07698598103909839,-0.737093038458378,0.41956697573078067,0.7453122568940386,-0.9167193077332079,-0.011175968273293136,-0.524399959540562
R33P01_25_N046_IBD-Chile_A_T_C2,-1.2057927544423397,4.498443826008899,-1.6195168183335114,5.398655307528905,3.104847940715153,2.3653201742811225,6.144716305007672,4.079577204467861,13.497944047323001,0.8728226733229019,3.072525268691327,7.862043352309283,-3.848277676831919,-1.2548669365745888,32.071594955340565,-19.414513133533898,-57.15545762514416,-77.36903828977331,-53.98855851359798,-36.422104951983904,-13.847746252319318,38.55682202976234,-2.013482197368769,-5.601992207524207,8.879286542983127,7.046958421750228,-1.6648441721322025,-5.26527715400112,-13.434735169310116,-1.1521356597644414,-1.672689644964422,0.7510247053510849,2.346823683222392,0.4973810641757126,3.2624913371278295,-0.7716409200240321,1.5877421544521437,-0.6163435572252565,-1.092891369330689,1.045584101938018,-0.3436702382890893,-3.88822570399369,-0.4639867796410635,0.9963672819315692,-1.8895336239846086,-0.0871359361874778,-3.589420522120398,0.4846902405283865,-0.7016790225739621,-1.9853247272413264,0.7253989860728113,0.9582596035567343,-1.3804341560093436,-0.6203808763606313,-0.2523760952088564,-0.33697997622449316,-1.6815542207208443,-0.2654648289380291,0.6104373297910753,0.6108975691897207,-0.8935741246431342,0.6898913137050003,0.5232450450912266,-0.23960556522472273,0.6038261784186061,0.3643172908290387
R33P01_26_N052_IBD-Chile_A_T_C2,-3.197308675206697,9.035185648650106,4.715794515759247,4.305047528002163,2.06167010614539,0.04940955182768616,-0.6119278983989275,-7.693938669394295,49.71610297042575,2.2308239291816414,-78.38586760988048,108.55466468940712,27.731450492990962,-35.19663676268667,-27.833802645675664,10.023168221688653,9.323148991074936,-3.423029026586703,3.4121729439624975,0.657513952829658,-0.44499634479273736,5.717682810839385,-0.0031803213336078287,-7.155702803841034,-0.49882163402052987,0.34657976731042645,1.4065412714993115,1.1395763910581658,0.32037458110702105,0.3925897248321923,-0.7142175600781673,2.2724387889056934,1.6875260683110114,0.969617236792744,-1.1094068772767305,-1.1844912810360788,2.1969866012476897,1.3220519874581,-0.6573580199239654,-2.7876310605550616,2.9087669354843615,-2.9816553706317146,-1.7074435565941295,-0.129805978645221,-1.5982759085775418,-0.01041159348282674,-0.3551841073028414,0.0014710429945246316,-0.2045574698539512,-0.843576218338751,-0.6382916792921585,1.1906992144562547,-0.46148221235776293,0.5317181604853757,-1.660919667364112,-1.4714792585841214,-0.24707144564161668,-0.08545644245274966,0.3620529318948441,0.2501380900106181,-0.36842666814038205,0.7733616101420054,0.358881115373149,0.11371568659962726,-0.05116267845563789,0.1610166652703488
R33P01_27_N053_IBD-Chile_A_T_C2,-1.9157314254321898,1.2795959354764348,-1.9656465173389823,6.369171218153626,-3.661782631579984,-0.6664126400720232,-1.91407820666701,-1.0619635758683266,0.25803217520719,-0.5980133585215579,2.108585080998048,0.8152560873968513,-1.248737050535352,0.8615941550957393,10.911639939570962,-3.665092090389238,-11.598374196998108,-12.587145814056086,-0.17091402311153847,-1.3415494864520952,-2.7848391151559593,-9.915488842913236,-25.321855708952967,4.77961352961108,-19.67896260629473,-20.482095437895307,8.133459524252503,9.963662173607803,86.90771683707078,0.46075454402170507,-45.86693468796336,7.122435806753979,0.45658496432492685,6.145744643568571,1.8971561009671247,-0.6214605434035305,8.471001665503147,1.8075588805810725,0.6859798116494649,-20.036426639447157,11.499770957571895,3.7806665330782074,6.468043129961522,2.5536442068272156,-3.4007324197931514,4.456005485659754,-5.705292291487544,4.680425048730995,-3.021118894498367,-1.33572230004625,-0.641050672691708,-1.0603786736054495,-1.6576420605119468,-0.6300885327607244,-0.06316247844956577,0.4992974457701347,-1.7054728888113022,-1.2323249411586115,-0.12243170291612167,-1.4548707651807744,-0.19534799187491028,0.6926965488404984,0.995742696688139,-0.28071269653685754,-0.1229398583648444,0.12850481069817513
R33P01_28_N054_IBD-Chile_A_T_C2,-4.055409421656167,-3.6556624858827296,5.1809537395004766,-6.351259109008374,-0.8531434372896717,-3.576378661845646,-0.2794904218874609,-1.2052549149735472,0.20868525571373908,-5.080899516571172,2.2193577603166696,-1.207190098477775,-3.433449639743537,-3.096914337246736,-1.5220056117225031,-5.107706348891599,-1.601692626745229,-9.609913801318829,-10.551803820968841,5.2611458794761345,-6.6372399159365525,-33.41153686123329,73.11513843205789,-20.810557259454384,-54.1988372333856,59.37544044618662,1.2546841253970669,-15.58119902072577,8.957258645863346,3.172214041463021,-14.319685118514347,0.06338543951219222,4.193926368057397,6.952029898981858,2.893721598351059,-1.1023261941572458,-1.5120921706878032,2.933398762485773,1.091072065634443,0.14508156002294267,-2.3547625643045405,-0.8267015072357989,-1.0507590755323122,-0.037960451466587296,2.94092961174725,-0.5263545720164222,-0.3640250883154323,-0.4413601180272525,-1.0532659492317156,0.4154928439035393,-0.16814923349959984,0.15223907509645596,0.3018267077995433,0.63171484813858,0.6857089122114208,0.43886651361842355,-0.1937032322566126,0.8070897397297083,0.8297282044087684,0.747346252534389,-0.4072369142248399,-0.19899228351004822,0.3683558819516494,-0.3527433251470286,-0.16150800364974954,-0.0809176854649643
R33P01_29_N057_IBD-Chile_A_T_C2,-2.008493463944636,-0.26036274323693837,-0.4046340838734897,-1.5649878559377297,2.522970308156531,3.2439623060795664,1.1687709722222854,-1.6027938470467473,-1.7602696383572383,0.7372423515418418,-1.9390948998320412,8.91780341420657,2.7468552025333284,6.586529007384762,2.2326981863224904,8.408589462290594,-46.93383855989527,98.37979816495239,-50.32630377038054,-41.623394558452716,3.362914824959832,14.494412658866015,13.79472875453672,13.70774068843532,0.5787240624285671,-1.1974576939646087,5.294559576767744,-2.9756425850957338,3.1890950178295276,-0.8528146554902455,-6.899872747466713,7.76087714748111,4.828034519546822,1.457390525222286,-3.0080437651271317,-2.83509719232311,4.847898811315708,1.317260643757365,-2.111836692278973,3.708861660349524,2.0647332753995413,-0.05034503072991935,-0.5994439346305652,1.0005066704190306,-0.28645086583480733,-3.4583374230529262,-2.4280401887186325,-0.014160442737861784,0.6962173867032984,-0.7598188439759068,-0.8060136424956639,0.50346934084183,-0.42535503878122644,-0.7977236988461456,-0.6763589423344334,-1.2265792752963307,-0.8373442848725937,-1.5746358018313713,0.11186287166941386,-0.4937337023510904,0.5064096489310157,0.16316049743073116,-0.35587141585404775,0.21795425741066723,-0.6074879891858466,-0.23511061150286816
R33P01_30_N058_IBD-Chile_A_T_C2,1.9256607672140897,6.62162706298205,2.4706602272765985,7.341274680223634,18.717747731229434,-7.931083612257629,7.473527646390222,-4.539105182743248,139.77022911379973,3.242500765205378,-2.7330501603762256,-70.12143592846819,-7.829258376504093,-0.0913955159183683,-21.395977868070368,6.88526780151295,3.2196545923761066,4.321131859036457,3.383322575644256,-3.5907897507986766,2.637428382487275,4.11746394229159,-0.012873792109297412,-0.10155008869646641,-2.7093473371191634,-2.5122355966832735,0.6282684143751396,-0.7357013592262269,-0.2556120496626786,-0.7522984643831376,0.8320013951306572,2.682362871367043,0.6972031432249755,-0.07022210437972372,0.671630556768066,-0.2770427794296942,0.8755478669175039,1.2810476777307347,-0.6390893219570896,-1.1519800099662518,3.0691662046003003,-2.3621624169051936,-0.9572781101619077,-0.11596913188498625,0.7662518426296205,0.7460941074382521,-0.550768728416053,-0.29081659475270183,0.7518182701955715,0.1493160603064461,-0.658327563728546,0.011497778413582701,-0.8041197754077213,-0.5031375678275039,-0.1874824923388142,-0.15032658279920738,-0.000782897962589891,-0.10914106356610649,0.521240996439731,0.5524009592550371,0.0232641141668511,0.3664315830190039,0.5287701425605704,-0.0856687064591191,-0.004258251878880973,-0.4231741898943067
R33P01_31_N059_IBD-Chile_A_T_C2,-3.9245643863757023,-6.060121901938007,-1.5036843332856502,-3.2006579375980744,-1.5517588516299692,-3.32226201836657,-2.502198426479638,-2.539977881595735,-3.033362568251996,-3.8786281775422693,-2.053449409445431,-1.787120179124188,-1.0668463869364866,-1.7977456583871518,-2.8273802242959585,1.2034222944534787,-0.9317058353224997,-0.3189573501044512,-1.6608625275131874,1.3824051263466273,0.9339804811471946,-2.398875168068079,-3.6235826790206174,-1.1354152431838296,1.8038297892465613,-0.3513816506655133,-1.757742444850205,-6.137192276545622,-0.21226845102713102,-6.341137006529188,2.10851059104938,-1.6741904498158264,-2.0437237706177642,-3.0620813126811726,5.528704723166833,2.0154779227714155,2.936851745711716,1.9398450706990846,5.412021238940853,-3.4993016111521236,5.0319458911650745,-1.6542075955866171,-16.934471961336914,-7.331242965173567,1.9306578535546175,-13.186783439343431,-9.521581756971528,29.959630089662266,16.46940543593871,32.519569596539405,55.76256756665462,-29.694167770722792,26.910112342751695,4.486704182640846,-8.885402402858713,3.727462498033659,1.0313676853983795,0.5185547458132985,0.4736442076435439,-1.0720920307572999,0.5413275735408528,-0.21379770256897482,2.196253193685178,1.408091943999054,1.666450855247196,0.1339688048717234
R33P01_32_N061_IBD-Chile_A_T_C2,-1.710909987250931,8.925663401922394,-0.12972274268028441,29.956456841150988,-2.473106596662963,-0.1265744271414107,7.10442888540887,164.23925945274823,-4.823951008985815,-1.7871514688840626,-17.02742288452536,-5.9517135428409755,0.5347471333652086,6.123574419861337,-8.028121601278677,3.6139622458034113,4.595223587409595,1.086534089412656,0.959901465165481,1.0035871919684358,0.3499328428262574,2.0257124436635756,1.9203695642578356,1.9176249090317918,-0.32909019463352174,-0.2817708953834834,2.6494702334790015,-1.1045992128044873,-0.7499002624880239,1.0441523189286317,-1.277894466019812,-1.3475592181095493,-0.9619628703174672,-0.4559540874287889,-1.3864019812107309,-1.793999966411583,1.4933963762005915,-0.2057206277157143,0.2652027990263689,-0.17672243901994197,-0.7270173095348111,-0.4864416875825286,0.3241020506247142,0.8010552275712539,0.35874967228395277,0.2336555006069298,-0.6369163634803783,0.028653749485513188,0.32253650880004453,-0.12344823364481418,0.7232641568902962,-1.0054185837834448,-0.7595213102643424,-0.50185969630576,0.0911210200624725,0.5076055851125973,-0.6023634935538125,0.6615447181237551,-0.7057885659374257,0.4470118059059016,0.2561783416233328,0.16357586262847296,0.41637790749612685,-0.5469397320770861,-0.3234603122187779,-0.05467139113913929
R33P01_33_N065_IBD-Chile_A_T_C2,1.9066936995416064,-5.513294749666953,-1.5235718545608483,-3.261816002808113,-3.325245038064842,-1.1977841435109116,-6.910235794447484,1.3173467029104762,-6.756540021875595,-6.255236374139001,-2.2891158492835326,-4.173266685131768,-0.7207261773064858,-3.2300686868225497,-3.301850267097942,-3.338956623778,5.707823555976811,-3.211219985687666,3.362838406354185,0.3261642252679322,-0.9915311450257533,-3.8170768979111886,-6.643948161522797,0.29361809621910206,-4.67658385701562,-0.5940913606288433,-10.886619289798437,-7.637126963978654,-5.761805318338399,-33.38737816692137,-3.962189286702287,59.434579171018875,58.127000793072625,-33.132952548041956,-7.169108138119758,35.32307713086452,-7.411354756979904,-11.040400695962234,-9.963982577528528,1.3316338006852437,-6.404579580775163,-3.5702612016962,14.095171465361876,-0.3204409370187192,-0.9962981638670813,3.6698714964996006,1.1845100453973658,-0.16419739643452758,0.5043894490217186,-1.2226487351048139,-1.226563152624861,-3.724595859413345,1.5800546772903674,0.629370828914918,-2.646417702765565,0.6644735808366097,1.5341872930404459,0.5621142795121565,0.9646941140754227,-0.6178576005039519,-0.3589152405296403,-1.2100922532677671,-0.6711241821099309,-0.1441932050304812,-0.6763156670248339,0.5829974612377155
R33P01_34_N068_IBD-Chile_A_T_C2,-4.897756938717176,-8.372980161323223,-3.5425109516163378,-7.824873370835407,-3.7580382406242805,-6.291656438542808,-4.744290983427788,-2.2876545457015807,-7.818618777086799,-7.724241820055598,-1.7965817732161715,-5.984970497891559,-1.0028570499718865,-3.5999785955377823,-9.578423020199327,-0.5785740721216414,5.888805132681227,-2.1507339276173547,-0.3983359630332085,-3.439818446301531,-0.6121173382972337,1.776561743145953,0.4788380348687922,0.8249422125056083,0.3026750068268815,-1.7627671620257133,-1.7321023256121546,0.20954990819149094,-2.2461943237110154,-1.9962627331376457,-0.07315224593605404,1.3320164265394663,2.5898315764713,-4.707423844140823,2.890411443793188,-3.099779452121954,4.013767579337882,0.522713182094743,-0.9399507352953707,-0.9687816207499036,3.6227122609720555,-1.203870160558393,-5.335032646649645,4.003570043130833,1.9038679872465625,-0.4801589499823232,0.8830524050565928,0.9875611020062404,-2.2106142176177586,0.07063974911898548,-1.2625870281293303,4.7268170651729715,-5.987710990023972,-1.3275526788274639,1.7491979889604061,2.325154458678657,-4.559471193762299,-7.438798350354952,-6.457409550069512,6.917697566923504,-3.6877398323117503,5.634840562133376,13.397410717934674,5.508891604372308,2.522754747297862,-0.007001818628863756
R33P01_35_N069_IBD-Chile_A_T_C2,-3.651119185937746,-6.008026815404402,-2.9535580697166393,-6.162749577163478,-2.062013373088574,-5.77937412062764,-2.92165557110777,-0.4222700418431695,-4.5830961828570524,-5.210237781173125,0.4894943117389403,-4.656975276254887,-0.842369801840079,-2.016324215844804,-5.840762175558117,-0.7874115854916065,3.2571226058262894,-0.48730152120385073,-1.8041666913703591,-0.9239518662285945,0.295440141153293,1.3545555953257282,-4.012255483781404,-2.12207653553031,0.17041193278754807,1.3182733660416759,-0.5375724055175088,3.864289595156595,-1.8697230675662186,-1.5800034217669605,0.35586207985899676,-4.6651896681959135,1.6483543012358173,-5.997324777954836,3.2207838153085264,-2.2868431429783747,-1.3628197165185438,1.5446925593236875,3.128967673235786,-1.877175518317076,0.306219166810071,-4.384006339649736,-20.44370428850529,17.45248355522052,2.3099014259963724,-19.152239108830408,25.73068104344403,56.36040527150369,-19.618929962910112,-24.91642179655435,-33.986277306918154,-9.683684828021272,21.29623845799367,9.126442998235449,-6.684582456468507,-2.7847733421204763,-4.591048565310605,5.882616222559055,7.0387283650970955,-3.5729296039505267,2.3990242703506715,3.0621070221078037,-2.813569638734872,-0.8301634434020746,-0.11321064068557678,0.5373969015561495
R33P01_36_N073_IBD-Chile_A_T_C2,-2.8277308917661617,-6.0074515910737825,-2.1901003230734952,-2.8913088549887673,-2.6382863922605115,-1.3453381289569268,-2.635997879770424,-0.3891283540417252,-2.672951542570929,-1.544257135651201,-0.11814020933702661,-1.6092802068260008,-0.9775396921234454,-0.21251281364783864,1.6407326627962942,-0.8377089686524933,-1.5096767477642634,0.9930718088547777,2.0818664322120277,2.47853846176828,-0.4180913896787721,-4.8485096811863935,-3.844507762326103,-3.268532281055296,-1.708763118231274,-0.18611230943641388,-0.5252339417811567,-3.658989679461541,-1.5077386748976753,-3.257612978665658,2.1632125091422063,0.7847786607753721,-0.2244698220903022,-4.336571386623738,-3.1297399313317738,2.109531133913705,-0.17934071305346935,-0.9225311963720648,-0.8318152120278355,0.6288727637314402,1.8121781922291529,-0.17871347175091917,-2.532850545396027,-3.2612058426928137,-2.384051707768215,1.5907464070460218,-3.3454257984785336,-0.5920773298552469,1.3580038416398645,-1.8995352118600435,-0.4041272260887481,1.541065084527657,-3.3702744700805742,0.5486369754541718,3.393924437580307,-5.180103162592341,0.1815036680331821,0.5519838271820406,0.0969527810251797,-1.845495923196254,5.474857262065867,5.858640205357902,-6.192927760616728,-2.8179098682062884,11.010396197397268,-5.210991694916199
R33P01_37_N083_IBD-Chile_A_T_C2,-4.694101347567778,-4.83710826545009,-1.8125484966012795,-3.9375085920108037,-2.3235246770656226,-2.880494899030714,-0.10863742319324017,1.1151056516295574,-2.515055576340673,-1.1641675955283965,-0.7354572175341457,-1.7353755300396072,0.21990850693067385,0.2667159977209319,3.560027077911211,1.857558036238651,-1.648949312969174,-0.24285678053616042,0.9740125437942297,3.633692434705293,-0.28958709389611215,-4.761824241173548,-4.002684633847067,-3.6949493629512276,0.9648251992331491,0.3350116410468664,-2.933369443470102,-3.0456836125425513,-2.0410801246524244,-2.253020389504945,1.2104712184278774,-4.694691717763781,-2.787711520689272,-4.525423951143005,-2.4382015547684173,-1.188593296301789,-2.0565376612220314,-2.106288086882358,-1.2933115906818775,1.1700165974543832,3.4460583725993668,0.5258254186280167,-6.77663167971885,-7.159053624790232,-1.9681879415768613,5.359986203004159,-6.957239892240132,-2.1898081522861435,-2.978714503548424,-1.1520173858864986,0.4253775482662869,6.791019945644029,-3.767098932026068,0.7815271927996102,6.0747105421253895,-23.257116405410443,14.257898575423871,-16.94180110864003,38.21604629162544,-32.32570847083289,26.537876521086506,-10.78796117201751,13.123304131787012,30.187207609791756,-0.5262969925595606,-0.4980162704210487
R33P01_38_N088_IBD-Chile_A_T_C2,-6.220913046874539,-11.266110123775416,-4.145771675146943,-9.818654716418163,-5.8242241871464895,-8.336109445409331,-5.097972134281841,-3.5043757220077936,-11.296385026496642,-9.83607104841427,-2.776185338073856,-8.125644786559013,-1.784234781137006,-4.192157187657349,-15.326998401784287,0.4858025275270013,10.59495387084163,-2.417719736555873,-2.3840250816131885,-5.864053764358895,1.2446069127134762,6.563965141164749,0.763826867525522,2.17817951047641,0.614619093091968,-1.3232808505663145,0.3177206662359518,0.5390851190157959,-0.7381889177903134,-0.25202873043029683,-0.42510978014345857,-1.709185092539395,0.5825434083205782,-3.038963619303938,2.549208208868756,-2.9635649804827904,1.6215803744504504,-0.1951245065777978,-0.9178237412824191,1.5296450544097748,3.476759233029328,-1.8566569483132216,-7.029402393070186,4.342243518226536,-0.2424942537371325,0.535133808498398,-0.6875067809920868,3.4661133184509527,-1.5349283376738896,-3.290079366268195,1.0160520188891846,6.3135863545018935,-10.764240968284602,-7.066957742869697,-0.7654113104038223,-0.818638892559646,-6.844550318175225,-14.46216124601466,-18.692940481265133,26.868850002127395,1.7516593396042748,19.418652758154142,42.61679030769727,23.989723071616954,5.64707597325373,-2.2772456939122883
R33P01_39_N089_IBD-Chile_A_T_C2,-3.519518114002029,-5.012398498921626,-0.6430206244624317,-2.5541900072137063,0.5236994570084232,1.914845186376931,0.5692021895015478,-3.0891970796938852,2.1823766245498213,4.148993683546999,-7.034148654597515,-0.5196277784209715,-2.6501124235194653,10.887804421250678,73.3197949350628,106.58430960080133,39.30153743450257,-6.982010646895969,-4.562755540019178,-18.69564563801295,7.542126080505368,8.967193707221483,4.287503201986085,-8.746923632290397,-1.4869852535699415,1.6471867339893826,3.618520574195881,2.0466165151610745,-0.19332991575873812,2.3596441488682283,-0.9090658243261948,1.950334913749097,2.7052289753086836,0.04974249704234227,0.8135231300861976,-0.9166957577370296,-0.2623356104832175,1.4403919313203597,-0.7180905749515915,1.7232679939314546,-0.08327045264240966,-0.6494228737782525,1.6867290500655248,2.208042984521688,0.7603686436203013,-1.0114059560218525,0.39916536903812133,0.22242819389145546,-0.32201525079253457,0.3795887386905922,-0.01822192780292423,-0.3690609081818661,-0.315689420222354,-0.8949442521761055,-0.6194852715401611,1.033051707857254,-1.4027591034885136,-0.056180563864166484,-0.6001742137280741,0.9462154764451856,-0.2545720064659192,-0.06919653954729002,0.09175725166386703,-0.6144463433306608,-0.03210542506519702,0.08673602383547353
R33P01_40_N090_IBD-Chile_A_T_C2,-4.102777027253716,-5.231372517652991,-1.700365269268989,-4.584515540101827,-2.108965777748333,-3.237002470698968,-1.533868380494481,-0.4784701620709396,-4.25590946019249,-1.9271455449636803,-1.0914711437519817,-1.9118805841007207,-0.6521714858853092,-1.8005496483969596,1.4109484925176,-0.12951031229651708,-2.2149646058200103,2.14988338542837,1.058253514674662,1.9505642337977804,-1.387043630043615,-3.2121548486612634,-4.069281577932414,-2.3568879611019393,1.237576519649222,-4.078461319965198,-1.3568117481147584,-2.235486778792038,0.616453230688248,-3.1515658292012945,-0.6777423343782552,-4.182682681056368,-1.8485737480532944,-4.345750771232629,2.12057282015609,0.1270310779272821,-2.8973621555862583,1.1812324287179554,0.5788678359385655,2.6607038465268156,2.1068919397063204,0.09761386101985756,-9.92710245437271,-3.346098834526347,0.7350704517915817,1.1442045539905632,-0.7232261611298735,0.9490294132664746,-2.521520710801871,1.7861790089591312,0.7906462114564236,8.086413513030264,-3.719253968425572,0.6848357775172688,8.292428907864966,-13.26070866793095,26.708779038814463,3.805464458381371,36.15020053868884,32.49890208769998,-28.266026530500028,-15.412033826797952,17.17327828579356,-29.6965422575963,-4.002681362774213,-4.250323819902071
R33P01_41_001_IBD-Chile_A_T_C2,-3.328912580149658,-1.7854102100626776,-2.5140878604069195,2.809364367473759,-2.9664032506739484,0.2978161938629171,9.69334100181918,-9.246565103785999,9.664563575525772,16.031221998246497,5.408549145030687,31.345812857219308,9.619393478146431,140.32264415662695,-25.00710654283913,-6.966909841609926,14.623541416561565,-6.291752472340172,-0.5564391075623136,-2.405204371737258,-1.5709407242237237,7.126303431676497,3.5972915605201417,-8.310226233409226,1.3449311182095791,-1.7737265880839466,0.666907455022372,-0.2049030200476391,0.49068389926508676,0.8358866467544149,-0.9596246352636787,1.4678225073293845,3.1029735348108742,0.7335649428367575,1.9507270620816177,0.5415655965099802,1.605186312885074,0.5424913158088502,-0.19403078628562018,-1.2434184851312768,-0.4432530708805258,-1.8715902921940049,-1.349227300675212,-0.021512408610477426,0.19654157472223807,-1.1088744929000793,-0.08985399822972945,-0.7166672802502075,0.14170486517560973,0.2617242244365037,-0.2580371726949466,-0.3599077111716375,-0.024238696014274547,0.022859689314710947,0.33855315011672815,0.7567226247324397,0.026917765884750183,0.5726402511515112,0.5983066899102789,0.21943118219280627,-0.7021848407013602,-0.257796022174897,1.0954843528954827,0.16174838337417727,0.7194464195199153,-0.19913316772636175
